w, user3719999872116406883, 1000
w, user5952315279083996292, 1000
w, user744630941818771935, 1000
w, user1487684465148817474, 1000
w, user5797482573722787097, 1000
w, user3565167166755197688, 1000
w, user8184630686051585701, 1000
w, user8029797980690376506, 1000
w, user397545853665447525, 1000
w, user1834769553302141884, 1000
w, user4862176667600626343, 1000
w, user2629861260633036934, 1000
w, user8531715774204910111, 1000
w, user7682712892537052096, 1000
w, user4067084960269731293, 1000
w, user6299400367237320702, 1000
w, user190674964303388819, 1000
w, user2422990371270978228, 1000
w, user4273955849631789999, 1000
w, user2041640442664200590, 1000
w, user9119936592173746455, 1000
w, user7094492074568215752, 1000
w, user4655305778238567637, 1000
w, user6887621185206157046, 1000
w, user778895782272225163, 1000
w, user3011211189239814572, 1000
w, user3685735031662953655, 1000
w, user1453419624695364246, 1000
w, user8738586663566968817, 1000
w, user6506271256599379408, 1000
w, user5243526596207403981, 1000
w, user7475842003174993390, 1000
w, user1367116600241061507, 1000
w, user3599432007208650916, 1000
w, user3097514213694117311, 1000
w, user865198806726527902, 1000
w, user8150365845598132473, 1000
w, user5918050438630543064, 1000
w, user5831747414176240325, 1000
w, user8064062821143829734, 1000
w, user2056600594528442646, 1000
w, user5701465539935650431, 1000
w, user2408030219406736172, 1000
w, user8280647719838722367, 1000
w, user7460881851310751334, 1000
w, user3227796087934707205, 1000
w, user6521231408463621464, 1000
w, user1236834726000471613, 1000
w, user2644821412497278990, 1000
w, user5113244721966814087, 1000
w, user1819809401437899828, 1000
w, user8868868537807558711, 1000
w, user6872661033341914990, 1000
w, user3816016905903543549, 1000
w, user7109452226432457808, 1000
w, user648613908031635269, 1000
w, user3233042230466115334, 1000
w, user4525023903997977743, 1000
w, user1231588583469063484, 1000
w, user8989654717933156561, 1000
w, user6284440215373078646, 1000
w, user4404237723872379893, 1000
w, user7697673044401294152, 1000
w, user60393090062798925, 1000
w, user3821263048434951678, 1000
w, user3936803086029141399, 1000
w, user643367765500227140, 1000
w, user8401433899964320217, 1000
w, user5696219397404242302, 1000
w, user4992458541841216237, 1000
w, user8285893862370130496, 1000
w, user527827727906037419, 1000
w, user296282677346902730, 1000
w, user8054348811810995807, 1000
w, user4760913491282081548, 1000
w, user5927764447963376991, 1000
w, user8632978950523454906, 1000
w, user874912816059361829, 1000
w, user4168348136588276088, 1000
w, user3589717997875816989, 1000
w, user291938140621933614, 1000
w, user7466127993842159463, 1000
w, user4172692673313245204, 1000
w, user6515985265932213335, 1000
w, user9221199768492291250, 1000
w, user1463133634028198173, 1000
w, user4756568954557112432, 1000
w, user3001497179906980645, 1000
w, user880158958590769958, 1000
w, user6877907175873323119, 1000
w, user3584471855344408860, 1000
w, user7104206083901049679, 1000
w, user8637323487248424022, 1000
w, user2051354451997034517, 1000
w, user5344789772525948776, 1000
w, user2413276361938144301, 1000
w, user1468379776559606302, 1000
w, user6289686357904486775, 1000
w, user2996251037375572516, 1000
w, user7692426901869886023, 1000
w, user8049102669279587678, 1000
w, user2639575269965870861, 1000
w, user5933010590494785120, 1000
w, user1825055543969307957, 1000
w, user6762367138279133398, 1000
w, user995698996184959679, 1000
w, user2297736324343954580, 1000
w, user5460329810120138497, 1000
w, user2755115307560060582, 1000
w, user7933562631685397957, 1000
w, user7219746121495239400, 1000
w, user3468931817750219139, 1000
w, user7350587956247969742, 1000
w, user407478178216123335, 1000
w, user2885957142312790924, 1000
w, user4872108992151302153, 1000
w, user2166894489591224238, 1000
w, user8521783449654234301, 1000
w, user6631525303526403056, 1000
w, user4057152635719055483, 1000
w, user7938808774216806086, 1000
w, user180742639752713009, 1000
w, user3474177960281627268, 1000
w, user4283888174182465809, 1000
w, user1578673671622387894, 1000
w, user9110004267623070645, 1000
w, user6043304485557566712, 1000
w, user4645373453687891827, 1000
w, user8527029592185642430, 1000
w, user768963457721549353, 1000
w, user4062398778250463612, 1000
w, user3695667356213629465, 1000
w, user990452853653551550, 1000
w, user8748518988117644627, 1000
w, user5455083667588730368, 1000
w, user5233594271656728171, 1000
w, user4409483866403788022, 1000
w, user3348582268060305055, 1000
w, user55146947531390796, 1000
w, user7813213081995483873, 1000
w, user5107998579435405958, 1000
w, user5580679359810052581, 1000
w, user8874114680338966840, 1000
w, user1116048545874873763, 1000
w, user4997704684372624366, 1000
w, user2760361450091468711, 1000
w, user533073870437445548, 1000
w, user7224992264026647529, 1000
w, user4519777761466569614, 1000
w, user6168900177778888925, 1000
w, user8984408575401748432, 1000
w, user1704269363843710107, 1000
w, user5585925502341460710, 1000
w, user2172140632122632367, 1000
w, user1121294688406281892, 1000
w, user6636771446057811185, 1000
w, user3931556943497733270, 1000
w, user6757120995747725269, 1000
w, user8396187757432912088, 1000
w, user2292490181812546451, 1000
w, user6174146320310297054, 1000
w, user1583919814153796023, 1000
w, user1709515506375118236, 1000
w, user6048550628088974841, 1000
w, user3343336125528896926, 1000
w, user7345341813716561613, 1000
w, user7807966939464075744, 1000
w, user2880710999781382795, 1000
w, user6978610391679727466, 1000
w, user3710067547565731073, 1000
w, user7003502868094645332, 1000
w, user754563266369447745, 1000
w, user1950651236190630170, 1000
w, user5807414898273462907, 1000
w, user2513979577744548648, 1000
w, user8174698361500909891, 1000
w, user6390389573710891122, 1000
w, user4298288365534567417, 1000
w, user7591723686063481676, 1000
w, user166342448400611401, 1000
w, user2538872054159466514, 1000
w, user5219194080304626563, 1000
w, user1925758759775712304, 1000
w, user8762919179469746235, 1000
w, user5802168755742054778, 1000
w, user4886509183503403761, 1000
w, user8179944504032318020, 1000
w, user421878369568224943, 1000
w, user3127092872128302858, 1000
w, user4630973262335790219, 1000
w, user1337537941806875960, 1000
w, user9095604076270969037, 1000
w, user5213947937773218434, 1000
w, user5474730001472240105, 1000
w, user8768165322001154364, 1000
w, user1010099187537061287, 1000
w, user3715313690097139202, 1000
w, user4042752444366953875, 1000
w, user749317123838039616, 1000
w, user8507383258302132693, 1000
w, user9115250410154478774, 1000
w, user1357184275690385697, 1000
w, user4650619596219299956, 1000
w, user3107446538244793121, 1000
w, user402232035684715206, 1000
w, user8160298170148808283, 1000
w, user4866862849619894024, 1000
w, user5821815089625564515, 1000
w, user8743272845586236498, 1000
w, user1945405093659222041, 1000
w, user5238840414188136300, 1000
w, user2519225720275956777, 1000
w, user185988782284121138, 1000
w, user7572077352179971939, 1000
w, user4278642031651057680, 1000
w, user6410035907594400859, 1000
w, user8155052027617400154, 1000
w, user2533625911628058385, 1000
w, user5827061232156972644, 1000
w, user1931004902307120433, 1000
w, user774209600252957482, 1000
w, user6983856534211135595, 1000
w, user3690421213682221336, 1000
w, user6998256725563237203, 1000
w, user7566831209648563810, 1000
w, user3121846729596894729, 1000
w, user6415282050125808988, 1000
w, user1342784084338284089, 1000
w, user1362430418221793826, 1000
w, user6395635716242299251, 1000
w, user3102200395713384992, 1000
w, user7586477543532073547, 1000
w, user2272843847929036714, 1000
w, user8415834091316421825, 1000
w, user6737474661864215532, 1000
w, user3951203277381243007, 1000
w, user6656417779941320922, 1000
w, user1101648354522772155, 1000
w, user2191786966006142104, 1000
w, user5566279168457950973, 1000
w, user1684623029960200370, 1000
w, user9004054909285258169, 1000
w, user6149253843895379188, 1000
w, user4539424095350079351, 1000
w, user7244638597910157266, 1000
w, user513427536553935811, 1000
w, user2780007783974978448, 1000
w, user4978058350489114629, 1000
w, user1096402211991364026, 1000
w, user8854468346455457103, 1000
w, user5561033025926542844, 1000
w, user5127644913318915695, 1000
w, user7832859415878993610, 1000
w, user74793281414900533, 1000
w, user3368228601943814792, 1000
w, user4389837532520278285, 1000
w, user508181394022527682, 1000
w, user8266247528486620759, 1000
w, user4972812207957706500, 1000
w, user5715865731287752039, 1000
w, user8421080233847829954, 1000
w, user663014099383736877, 1000
w, user3956449419912651136, 1000
w, user3801616714551441941, 1000
w, user4625727119804382090, 1000
w, user6062950819441076449, 1000
w, user9090357933739560908, 1000
w, user1598320005505897631, 1000
w, user4303534508065975546, 1000
w, user3454531626398117531, 1000
w, user161096305869203272, 1000
w, user7919162440333296349, 1000
w, user4037506301835545746, 1000
w, user6651171637409912793, 1000
w, user8502137115770724564, 1000
w, user2186540823474733975, 1000
w, user4891755326034811890, 1000
w, user2866310808429281187, 1000
w, user427124512099633072, 1000
w, user7330941622364460005, 1000
w, user3449285483866709402, 1000
w, user7239392455378749137, 1000
w, user7913916297801888220, 1000
w, user2774761641443570319, 1000
w, user5479976144003648234, 1000
w, user2278089990460444843, 1000
w, user1015345330068469416, 1000
w, user6742720804395623661, 1000
w, user2861064665897873058, 1000
w, user7827613273347585481, 1000
w, user7325695479833051876, 1000
w, user3362982459412406663, 1000
w, user6068196961972484578, 1000
w, user1689869172491608499, 1000
w, user1603566148037305760, 1000
w, user6154499986426787317, 1000
w, user2171580671610491919, 1000
w, user1473284273796715866, 1000
w, user8170230494699484093, 1000
w, user4403896078578081328, 1000
w, user6757680956259865717, 1000
w, user7455977354073641770, 1000
w, user759031133170873543, 1000
w, user4525365549292276308, 1000
w, user1583359853641655575, 1000
w, user885063455827879522, 1000
w, user7582009676730647749, 1000
w, user3815675260609244984, 1000
w, user7345901774228702061, 1000
w, user8044198172042478114, 1000
w, user1347251951139709887, 1000
w, user5113586367261112652, 1000
w, user995139035672819231, 1000
w, user296842637859043178, 1000
w, user6993788858761811405, 1000
w, user3227454442640408640, 1000
w, user7934122592197538405, 1000
w, user8632418990011314458, 1000
w, user1935472769108546231, 1000
w, user5701807185229948996, 1000
w, user406918217703982887, 1000
w, user291378180109793166, 1000
w, user6405568040792975061, 1000
w, user2639233624671572296, 1000
w, user8522343410166374749, 1000
w, user9220639807980150802, 1000
w, user2523693587077382575, 1000
w, user6290028003198785340, 1000
w, user4524463943485837295, 1000
w, user3826167545672061242, 1000
w, user7923630307134722147, 1000
w, user6756779350453426704, 1000
w, user4404797684384520341, 1000
w, user5103094082198296394, 1000
w, user1593852138704471833, 1000
w, user2172482277416930932, 1000
w, user3936243125517000951, 1000
w, user3237946727703224898, 1000
w, user8511851125103558491, 1000
w, user6168558532484590360, 1000
w, user4993018502353356685, 1000
w, user5691314900167132738, 1000
w, user1005631320735635489, 1000
w, user2760703095385767276, 1000
w, user3348022307548164607, 1000
w, user2649725909734388554, 1000
w, user9100071943072394835, 1000
w, user5580337714515754016, 1000
w, user5581239320322193029, 1000
w, user6279535718135969082, 1000
w, user417410502766799145, 1000
w, user3348923913354603620, 1000
w, user2759801489579328263, 1000
w, user2061505091765552210, 1000
w, user8758451312668320437, 1000
w, user4992116896546917672, 1000
w, user6169460138291029373, 1000
w, user6867756536104805426, 1000
w, user170810315202037199, 1000
w, user3937144731323439964, 1000
w, user2534185872140198833, 1000
w, user3232482269953974886, 1000
w, user3464463950948793341, 1000
w, user301870465172609424, 1000
w, user6983296573698995147, 1000
w, user6285000175885219094, 1000
w, user5464797676921564295, 1000
w, user9215611980666584556, 1000
w, user3122406690109035177, 1000
w, user3820703087922811230, 1000
w, user2876243132979956997, 1000
w, user890091283141445768, 1000
w, user6395075755730158803, 1000
w, user5696779357916382750, 1000
w, user6053018494890400639, 1000
w, user8627391162697748212, 1000
w, user3710627508077871521, 1000
w, user4408923905891647574, 1000
w, user2288022315011120653, 1000
w, user1478312101110282112, 1000
w, user5806854937761322459, 1000
w, user5108558539947546406, 1000
w, user6641239312859236983, 1000
w, user8039170344728911868, 1000
w, user4298848326046707865, 1000
w, user4997144723860483918, 1000
w, user1699801497042284309, 1000
w, user2066532919079118456, 1000
w, user5218634119792486115, 1000
w, user4520337721978710062, 1000
w, user7229460130828073327, 1000
w, user7450949526760075524, 1000
w, user181302600264853457, 1000
w, user879598998078629510, 1000
w, user5817347222824138717, 1000
w, user2051012806702735952, 1000
w, user9110564228135211093, 1000
w, user8637883447760564470, 1000
w, user3111914405046218919, 1000
w, user6878248821167621684, 1000
w, user769523418233689801, 1000
w, user1467819816047465854, 1000
w, user5229126404855302373, 1000
w, user1462791988733899608, 1000
w, user8747959027605504179, 1000
w, user8049662629791728126, 1000
w, user3700135223015055263, 1000
w, user7466469639136458028, 1000
w, user1357744236202526145, 1000
w, user2056040634016302198, 1000
w, user4640905586886466029, 1000
w, user874571170765063264, 1000
w, user8159738209636667835, 1000
w, user7461441811822891782, 1000
w, user4288356040983891607, 1000
w, user8054690457105294372, 1000
w, user1945965054171362489, 1000
w, user2644261451985138542, 1000
w, user4052684768917629685, 1000
w, user286350352796226920, 1000
w, user7571517391667831491, 1000
w, user6873220993854055438, 1000
w, user4876576858952727951, 1000
w, user8642911275074130716, 1000
w, user7239952415890889585, 1000
w, user7938248813704665638, 1000
w, user1241302592801897411, 1000
w, user5007637008923300176, 1000
w, user2277530029948304395, 1000
w, user1579233632134528342, 1000
w, user8276179853037296569, 1000
w, user4509845436915893804, 1000
w, user7828173233859725929, 1000
w, user8526469631673501982, 1000
w, user1829523410770733755, 1000
w, user5595857826892136520, 1000
w, user1689309211979468051, 1000
w, user991012814165691998, 1000
w, user7687959035068460225, 1000
w, user3921624618947057460, 1000
w, user8416394051828562273, 1000
w, user9114690449642338326, 1000
w, user2417744228739570099, 1000
w, user6184078644860972864, 1000
w, user1101088394010631707, 1000
w, user402791996196855654, 1000
w, user7099738217099623881, 1000
w, user3333403800978221116, 1000
w, user9004614869797398617, 1000
w, user8743832806098376946, 1000
w, user3005965046708406443, 1000
w, user6772299462829809208, 1000
w, user512867576041795363, 1000
w, user185428821771980690, 1000
w, user6511517399130787537, 1000
w, user2745182983009384772, 1000
w, user4887069144015544209, 1000
w, user5585365541829320262, 1000
w, user1111580679073447965, 1000
w, user2654753737047954800, 1000
w, user4630413301823649771, 1000
w, user3932116904009873718, 1000
w, user7817680948796909671, 1000
w, user6862728708791239180, 1000
w, user5475289961984380553, 1000
w, user6173586359798156606, 1000
w, user523359861104611621, 1000
w, user3242974555016791144, 1000
w, user4042192483854813427, 1000
w, user3343896086041037374, 1000
w, user8405901766765746015, 1000
w, user6274507890822402836, 1000
w, user6063510779953216897, 1000
w, user6761807177766992950, 1000
w, user64860956864224723, 1000
w, user3831195372985627488, 1000
w, user3453971665885977083, 1000
w, user2755675268072201030, 1000
w, user8994122584734582359, 1000
w, user5686287072853566492, 1000
w, user6651731597922053241, 1000
w, user7350027995735829294, 1000
w, user653081774833061067, 1000
w, user4419416190954463832, 1000
w, user2865750847917140739, 1000
w, user2167454450103364686, 1000
w, user8864400671006132913, 1000
w, user5098066254884730148, 1000
w, user6501025114067971279, 1000
w, user5802728716254195226, 1000
w, user5947069136552588163, 1000
w, user8733340521035560688, 1000
w, user2428236513802386357, 1000
w, user3126532911616162410, 1000
w, user3570413309286605817, 1000
w, user195921106834796948, 1000
w, user5912804296099134935, 1000
w, user5214507898285358882, 1000
w, user6535289954521424507, 1000
w, user8145119703066724344, 1000
w, user3016457331771222701, 1000
w, user3714753729584998754, 1000
w, user2982192491317769473, 1000
w, user784141924803633292, 1000
w, user5324583478130298591, 1000
w, user4626287080316522538, 1000
w, user7123510772490260851, 1000
w, user7556898885097888000, 1000
w, user3604678149740059045, 1000
w, user4302974547553835098, 1000
w, user2393971673348933129, 1000
w, user1372362742772469636, 1000
w, user4736362660161462247, 1000
w, user4038066262347686194, 1000
w, user7711731590459097195, 1000
w, user6968678067129051656, 1000
w, user4192898967708895389, 1000
w, user4891195365522671442, 1000
w, user1805750855380096785, 1000
w, user1960583560741305980, 1000
w, user8853908385943316655, 1000
w, user8155611988129540602, 1000
w, user3594185864677242787, 1000
w, user7360520280798645552, 1000
w, user75353241927040981, 1000
w, user773649639740817034, 1000
w, user5923296581161951193, 1000
w, user2156962165040548428, 1000
w, user8265687567974480311, 1000
w, user7567391170160704258, 1000
w, user4182406682646079131, 1000
w, user7948741098767481896, 1000
w, user663574059895877325, 1000
w, user1361870457709653378, 1000
w, user5335075763193114849, 1000
w, user1568741347071712084, 1000
w, user7677466750005643967, 1000
w, user6979170352191867914, 1000
w, user4770627500614915475, 1000
w, user8536961916736318240, 1000
w, user1251794877864713669, 1000
w, user1950091275678489722, 1000
w, user4746854945224278505, 1000
w, user980520529102875740, 1000
w, user7089245932036807623, 1000
w, user6390949534223031570, 1000
w, user5358848318583751819, 1000
w, user9125182734705154584, 1000
w, user1840015695833550013, 1000
w, user2538312093647326066, 1000
w, user4158634127255442161, 1000
w, user392299711134039396, 1000
w, user6399761937749426484, 1000
w, user2754896992342218699, 1000
w, user6048332312871132958, 1000
w, user175714812439146763, 1000
w, user2529499690120931152, 1000
w, user6762585453496975281, 1000
w, user3469150132968061022, 1000
w, user8753546815431210873, 1000
w, user5811541119780590140, 1000
w, user3343117810311055043, 1000
w, user6636553130839969302, 1000
w, user412506005529689581, 1000
w, user3117720508089767496, 1000
w, user6174364635528138937, 1000
w, user2880929314999224678, 1000
w, user9104976440309504399, 1000
w, user5223320301811753796, 1000
w, user3931338628279891387, 1000
w, user7224773948808805646, 1000
w, user1000726823498525925, 1000
w, user3705941326058603840, 1000
w, user5586143817559302593, 1000
w, user2292708497030388334, 1000
w, user8516755622340668055, 1000
w, user4635099483842917452, 1000
w, user4519559446248727731, 1000
w, user7812994766777641990, 1000
w, user1588947641467362269, 1000
w, user4294162144027440184, 1000
w, user4997922999590466249, 1000
w, user1704487679061551990, 1000
w, user7928534804371831711, 1000
w, user8752645209624771860, 1000
w, user402013720466873323, 1000
w, user3695449040995787582, 1000
w, user2528598084314492139, 1000
w, user176616418245585776, 1000
w, user9115468725372320657, 1000
w, user5822033404843406398, 1000
w, user6400663543555865497, 1000
w, user8164424391655935516, 1000
w, user990234538435709667, 1000
w, user4283669858964623926, 1000
w, user1940377266345655795, 1000
w, user764837236214422120, 1000
w, user8527247907403484313, 1000
w, user5233812586874570054, 1000
w, user6988884361524701841, 1000
w, user7576203573687099172, 1000
w, user1578455356404546011, 1000
w, user4871890676933460270, 1000
w, user1352156448376819451, 1000
w, user1353058054183258464, 1000
w, user7939027089434647969, 1000
w, user4645591768905733710, 1000
w, user7577105179493538185, 1000
w, user6987982755718262828, 1000
w, user2166676174373382355, 1000
w, user5460111494902296614, 1000
w, user763935630407983107, 1000
w, user1941278872152094808, 1000
w, user7350806271465811625, 1000
w, user4057370950936897366, 1000
w, user8165325997462374529, 1000
w, user1693995393998735732, 1000
w, user7460663536092909451, 1000
w, user7692645217087727906, 1000
w, user4530051731311543989, 1000
w, user7235266233871621904, 1000
w, user2056818909746284529, 1000
w, user1236616410782629730, 1000
w, user4987430714527649991, 1000
w, user1105774576029899388, 1000
w, user8048884354061745795, 1000
w, user7104424399118891562, 1000
w, user5118272549280380333, 1000
w, user7823487051840458248, 1000
w, user1468598091777448185, 1000
w, user1824837228751466074, 1000
w, user4399209896558813647, 1000
w, user517553758061063044, 1000
w, user8637105172030582139, 1000
w, user6516203581150055218, 1000
w, user5706493367249216677, 1000
w, user8411707869809294592, 1000
w, user880377273808611841, 1000
w, user2413058046720302418, 1000
w, user3810989078589977303, 1000
w, user70667059907773300, 1000
w, user9221418083710133133, 1000
w, user5927982763181218874, 1000
w, user6294714185218053021, 1000
w, user8999928687778130936, 1000
w, user292156455839775497, 1000
w, user3001278864689138762, 1000
w, user3222768260621140959, 1000
w, user4046878665874081108, 1000
w, user5107780264217564075, 1000
w, user8401215584746478334, 1000
w, user2177168459436198613, 1000
w, user4882382961996276528, 1000
w, user4409702181621629905, 1000
w, user1116266861092715646, 1000
w, user7340313986402995367, 1000
w, user3458657847905244764, 1000
w, user5696001082186400419, 1000
w, user8989436402715314678, 1000
w, user2765389277405034957, 1000
w, user5470603779965112872, 1000
w, user3821481363652793561, 1000
w, user528046043123879302, 1000
w, user6752093168434159023, 1000
w, user2870437029936408420, 1000
w, user6284221900155236763, 1000
w, user8869086853025400594, 1000
w, user3353610095373871301, 1000
w, user6058824597933949216, 1000
w, user3233260545683957217, 1000
w, user60174774844957042, 1000
w, user6163872350465322679, 1000
w, user2282216211967572076, 1000
w, user6872442718124073107, 1000
w, user8280866035056564250, 1000
w, user3941830913342707645, 1000
w, user6647045415902785560, 1000
w, user2645039727715120873, 1000
w, user648395592813793386, 1000
w, user5575651532496486335, 1000
w, user3011771149751955020, 1000
w, user6280313993865951413, 1000
w, user2986878673337037154, 1000
w, user9210925798647316875, 1000
w, user6505711296087238960, 1000
w, user2648947634004406223, 1000
w, user5942382954533320482, 1000
w, user281664170776959239, 1000
w, user3599991967720791364, 1000
w, user5692093175897115069, 1000
w, user2398657855368200810, 1000
w, user8622704980678480531, 1000
w, user5917490478118402616, 1000
w, user3237168451973242567, 1000
w, user6530603772502156826, 1000
w, user306556647191877105, 1000
w, user4188212785689627708, 1000
w, user5103872357928278725, 1000
w, user1810437037399364466, 1000
w, user8034484162709644187, 1000
w, user5329269660149566272, 1000
w, user3825389269942078911, 1000
w, user7118824590470993170, 1000
w, user894777465160713449, 1000
w, user4776433603658464052, 1000
w, user4515651539959442381, 1000
w, user1222216219430528122, 1000
w, user7446263344740807843, 1000
w, user4741048842180729928, 1000
w, user4413610087910915255, 1000
w, user7707045408439829514, 1000
w, user1482998283129549793, 1000
w, user658887877876609644, 1000
w, user8633197265741296789, 1000
w, user5339761945212382530, 1000
w, user6882935003186889365, 1000
w, user8858594567962584336, 1000
w, user296064362129060847, 1000
w, user3589499682657975106, 1000
w, user2634547442652304615, 1000
w, user1247108695845445988, 1000
w, user8044976447772460445, 1000
w, user4751541127243546186, 1000
w, user7471155821155725709, 1000
